Notes,County,County Code,Deaths,Population,Crude Rate,county_fips,Deaths_adjusted,Crude Rate_adjusted,label
,"Big Stone County, MN",27011,0,116802,Unreliable,27011,0,0.0,0
,"Blue Earth County, MN",27013,0,1379999,Unreliable,27013,0,0.0,0
,"Brown County, MN",27015,0,570211,Unreliable,27015,0,0.0,0
,"Carlton County, MN",27017,0,760630,Unreliable,27017,0,0.0,0
,"Carver County, MN",27019,0,1967055,Unreliable,27019,0,0.0,0
,"Cass County, MN",27021,0,627645,Unreliable,27021,0,0.0,0
,"Chippewa County, MN",27023,0,271981,Unreliable,27023,0,0.0,0
,"Clearwater County, MN",27029,0,190354,Unreliable,27029,0,0.0,0
,"Cook County, MN",27031,0,115082,Unreliable,27031,0,0.0,0
,"Cottonwood County, MN",27033,0,257993,Unreliable,27033,0,0.0,0
,"Crow Wing County, MN",27035,0,1347322,Unreliable,27035,0,0.0,0
,"Dodge County, MN",27039,0,433769,Unreliable,27039,0,0.0,0
,"Faribault County, MN",27043,0,324699,Unreliable,27043,0,0.0,0
,"Fillmore County, MN",27045,0,462474,Unreliable,27045,0,0.0,0
,"Grant County, MN",27051,0,133842,Unreliable,27051,0,0.0,0
,"Houston County, MN",27055,0,421348,Unreliable,27055,0,0.0,0
,"Isanti County, MN",27059,0,815024,Unreliable,27059,0,0.0,0
,"Jackson County, MN",27063,0,229115,Unreliable,27063,0,0.0,0
,"Kanabec County, MN",27065,0,351316,Unreliable,27065,0,0.0,0
,"Kandiyohi County, MN",27067,0,924704,Unreliable,27067,0,0.0,0
,"Kittson County, MN",27069,0,102421,Unreliable,27069,0,0.0,0
,"Koochiching County, MN",27071,0,293236,Unreliable,27071,0,0.0,0
,"Lac qui Parle County, MN",27073,0,160041,Unreliable,27073,0,0.0,0
,"Lake County, MN",27075,0,238971,Unreliable,27075,0,0.0,0
,"Lake of the Woods County, MN",27077,0,90305,Unreliable,27077,0,0.0,0
,"Lincoln County, MN",27081,0,130984,Unreliable,27081,0,0.0,0
,"McLeod County, MN",27085,0,791463,Unreliable,27085,0,0.0,0
,"Mahnomen County, MN",27087,0,118388,Unreliable,27087,0,0.0,0
,"Marshall County, MN",27089,0,211889,Unreliable,27089,0,0.0,0
,"Martin County, MN",27091,0,454701,Unreliable,27091,0,0.0,0
,"Meeker County, MN",27093,0,508893,Unreliable,27093,0,0.0,0
,"Murray County, MN",27101,0,191351,Unreliable,27101,0,0.0,0
,"Nicollet County, MN",27103,0,710091,Unreliable,27103,0,0.0,0
,"Nobles County, MN",27105,0,466747,Unreliable,27105,0,0.0,0
,"Norman County, MN",27107,0,151041,Unreliable,27107,0,0.0,0
,"Pennington County, MN",27113,0,305594,Unreliable,27113,0,0.0,0
,"Pipestone County, MN",27117,0,208353,Unreliable,27117,0,0.0,0
,"Pope County, MN",27121,0,244011,Unreliable,27121,0,0.0,0
,"Red Lake County, MN",27125,0,90801,Unreliable,27125,0,0.0,0
,"Rock County, MN",27133,0,210492,Unreliable,27133,0,0.0,0
,"Sibley County, MN",27143,0,332545,Unreliable,27143,0,0.0,0
,"Steele County, MN",27147,0,789356,Unreliable,27147,0,0.0,0
,"Stevens County, MN",27149,0,215680,Unreliable,27149,0,0.0,0
,"Traverse County, MN",27155,0,79777,Unreliable,27155,0,0.0,0
,"Wabasha County, MN",27157,0,475530,Unreliable,27157,0,0.0,0
,"Wadena County, MN",27159,0,302742,Unreliable,27159,0,0.0,0
,"Waseca County, MN",27161,0,420935,Unreliable,27161,0,0.0,0
,"Watonwan County, MN",27165,0,248111,Unreliable,27165,0,0.0,0
,"Wilkin County, MN",27167,0,145985,Unreliable,27167,0,0.0,0
,"Yellow Medicine County, MN",27173,0,228883,Unreliable,27173,0,0.0,0
,"Amite County, MS",28005,0,286701,Unreliable,28005,0,0.0,0
,"Benton County, MS",28009,0,183865,Unreliable,28009,0,0.0,0
,"Chickasaw County, MS",28017,0,393495,Unreliable,28017,0,0.0,0
,"Claiborne County, MS",28021,0,219806,Unreliable,28021,0,0.0,0
,"Humphreys County, MS",28053,0,208546,Unreliable,28053,0,0.0,0
,"Issaquena County, MS",28055,0,35164,Unreliable,28055,0,0.0,0
,"Jefferson County, MS",28063,0,177725,Unreliable,28063,0,0.0,0
,"Lawrence County, MS",28077,0,283118,Unreliable,28077,0,0.0,0
,"Leake County, MS",28079,0,500456,Unreliable,28079,0,0.0,0
,"Oktibbeha County, MS",28105,0,1027477,Unreliable,28105,0,0.0,0
,"Perry County, MS",28111,0,267175,Unreliable,28111,0,0.0,0
,"Prentiss County, MS",28117,0,558755,Unreliable,28117,0,0.0,0
,"Sharkey County, MS",28125,0,114704,Unreliable,28125,0,0.0,0
,"Smith County, MS",28129,0,356253,Unreliable,28129,0,0.0,0
,"Tippah County, MS",28139,0,477932,Unreliable,28139,0,0.0,0
,"Tunica County, MS",28143,0,224301,Unreliable,28143,0,0.0,0
,"Warren County, MS",28149,0,1059443,Unreliable,28149,0,0.0,0
,"Webster County, MS",28155,0,220748,Unreliable,28155,0,0.0,0
,"Wilkinson County, MS",28157,0,212565,Unreliable,28157,0,0.0,0
,"Andrew County, MO",29003,0,375069,Unreliable,29003,0,0.0,0
,"Atchison County, MO",29005,0,126192,Unreliable,29005,0,0.0,0
,"Audrain County, MO",29007,0,564902,Unreliable,29007,0,0.0,0
,"Callaway County, MO",29027,0,956833,Unreliable,29027,0,0.0,0
,"Clark County, MO",29045,0,155778,Unreliable,29045,0,0.0,0
,"Cooper County, MO",29053,0,382172,Unreliable,29053,0,0.0,0
,"Daviess County, MO",29061,0,181277,Unreliable,29061,0,0.0,0
,"Gasconade County, MO",29073,0,332708,Unreliable,29073,0,0.0,0
,"Gentry County, MO",29075,0,148296,Unreliable,29075,0,0.0,0
,"Harrison County, MO",29081,0,192073,Unreliable,29081,0,0.0,0
,"Holt County, MO",29087,0,106223,Unreliable,29087,0,0.0,0
,"Howard County, MO",29089,0,222711,Unreliable,29089,0,0.0,0
,"Johnson County, MO",29101,0,1147883,Unreliable,29101,0,0.0,0
,"Lewis County, MO",29111,0,224220,Unreliable,29111,0,0.0,0
,"Maries County, MO",29125,0,197592,Unreliable,29125,0,0.0,0
,"Mercer County, MO",29129,0,81545,Unreliable,29129,0,0.0,0
,"Monroe County, MO",29137,0,196933,Unreliable,29137,0,0.0,0
,"Morgan County, MO",29141,0,444204,Unreliable,29141,0,0.0,0
,"Oregon County, MO",29149,0,234033,Unreliable,29149,0,0.0,0
,"Osage County, MO",29151,0,298102,Unreliable,29151,0,0.0,0
,"Pemiscot County, MO",29155,0,401913,Unreliable,29155,0,0.0,0
,"Perry County, MO",29157,0,414190,Unreliable,29157,0,0.0,0
,"Polk County, MO",29167,0,664293,Unreliable,29167,0,0.0,0
,"Putnam County, MO",29171,0,109689,Unreliable,29171,0,0.0,0
,"Ralls County, MO",29173,0,221226,Unreliable,29173,0,0.0,0
,"Reynolds County, MO",29179,0,144343,Unreliable,29179,0,0.0,0
,"Shannon County, MO",29203,0,182633,Unreliable,29203,0,0.0,0
,"Shelby County, MO",29205,0,140260,Unreliable,29205,0,0.0,0
,"Washington County, MO",29221,0,540302,Unreliable,29221,0,0.0,0
,"Worth County, MO",29227,0,47693,Unreliable,29227,0,0.0,0
,"Beaverhead County, MT",30001,0,202555,Unreliable,30001,0,0.0,0
,"Broadwater County, MT",30007,0,117134,Unreliable,30007,0,0.0,0
,"Carbon County, MT",30009,0,222673,Unreliable,30009,0,0.0,0
,"Carter County, MT",30011,0,27196,Unreliable,30011,0,0.0,0
,"Custer County, MT",30017,0,256321,Unreliable,30017,0,0.0,0
,"Daniels County, MT",30019,0,39533,Unreliable,30019,0,0.0,0
,"Deer Lodge County, MT",30023,0,203387,Unreliable,30023,0,0.0,0
,"Fallon County, MT",30025,0,63622,Unreliable,30025,0,0.0,0
,"Fergus County, MT",30027,0,252680,Unreliable,30027,0,0.0,0
,"Gallatin County, MT",30031,0,1978572,Unreliable,30031,0,0.0,0
,"Garfield County, MT",30033,0,27751,Unreliable,30033,0,0.0,0
,"Golden Valley County, MT",30037,0,20107,Unreliable,30037,0,0.0,0
,"Granite County, MT",30039,0,68106,Unreliable,30039,0,0.0,0
,"Hill County, MT",30041,0,358481,Unreliable,30041,0,0.0,0
,"Jefferson County, MT",30043,0,245505,Unreliable,30043,0,0.0,0
,"Judith Basin County, MT",30045,0,45963,Unreliable,30045,0,0.0,0
,"Liberty County, MT",30051,0,50599,Unreliable,30051,0,0.0,0
,"McCone County, MT",30055,0,38644,Unreliable,30055,0,0.0,0
,"Madison County, MT",30057,0,167755,Unreliable,30057,0,0.0,0
,"Meagher County, MT",30059,0,41613,Unreliable,30059,0,0.0,0
,"Missoula County, MT",30063,0,2379828,Unreliable,30063,0,0.0,0
,"Musselshell County, MT",30065,0,99349,Unreliable,30065,0,0.0,0
,"Park County, MT",30067,0,349220,Unreliable,30067,0,0.0,0
,"Petroleum County, MT",30069,0,10908,Unreliable,30069,0,0.0,0
,"Phillips County, MT",30071,0,93195,Unreliable,30071,0,0.0,0
,"Powder River County, MT",30075,0,38908,Unreliable,30075,0,0.0,0
,"Powell County, MT",30077,0,153721,Unreliable,30077,0,0.0,0
,"Prairie County, MT",30079,0,25184,Unreliable,30079,0,0.0,0
,"Richland County, MT",30083,0,224086,Unreliable,30083,0,0.0,0
,"Roosevelt County, MT",30085,0,235577,Unreliable,30085,0,0.0,0
,"Sanders County, MT",30089,0,246886,Unreliable,30089,0,0.0,0
,"Sheridan County, MT",30091,0,79338,Unreliable,30091,0,0.0,0
,"Silver Bow County, MT",30093,0,752989,Unreliable,30093,0,0.0,0
,"Stillwater County, MT",30095,0,197469,Unreliable,30095,0,0.0,0
,"Sweet Grass County, MT",30097,0,80533,Unreliable,30097,0,0.0,0
,"Teton County, MT",30099,0,135787,Unreliable,30099,0,0.0,0
,"Toole County, MT",30101,0,111759,Unreliable,30101,0,0.0,0
,"Treasure County, MT",30103,0,16399,Unreliable,30103,0,0.0,0
,"Wheatland County, MT",30107,0,47184,Unreliable,30107,0,0.0,0
,"Wibaux County, MT",30109,0,22734,Unreliable,30109,0,0.0,0
,"Arthur County, NE",31005,0,9937,Unreliable,31005,0,0.0,0
,"Blaine County, NE",31009,0,11027,Unreliable,31009,0,0.0,0
,"Boyd County, NE",31015,0,46835,Unreliable,31015,0,0.0,0
,"Brown County, NE",31017,0,70128,Unreliable,31017,0,0.0,0
,"Buffalo County, NE",31019,0,1015421,Unreliable,31019,0,0.0,0
,"Burt County, NE",31021,0,153254,Unreliable,31021,0,0.0,0
,"Cedar County, NE",31027,0,196320,Unreliable,31027,0,0.0,0
,"Cherry County, NE",31031,0,129257,Unreliable,31031,0,0.0,0
,"Clay County, NE",31035,0,143989,Unreliable,31035,0,0.0,0
,"Colfax County, NE",31037,0,229809,Unreliable,31037,0,0.0,0
,"Cuming County, NE",31039,0,205910,Unreliable,31039,0,0.0,0
,"Dakota County, NE",31043,0,450728,Unreliable,31043,0,0.0,0
,"Dawson County, NE",31047,0,529531,Unreliable,31047,0,0.0,0
,"Deuel County, NE",31049,0,43063,Unreliable,31049,0,0.0,0
,"Dixon County, NE",31051,0,130599,Unreliable,31051,0,0.0,0
,"Dodge County, NE",31053,0,802454,Unreliable,31053,0,0.0,0
,"Dundy County, NE",31057,0,43817,Unreliable,31057,0,0.0,0
,"Fillmore County, NE",31059,0,131177,Unreliable,31059,0,0.0,0
,"Frontier County, NE",31063,0,61864,Unreliable,31063,0,0.0,0
,"Furnas County, NE",31065,0,109360,Unreliable,31065,0,0.0,0
,"Garden County, NE",31069,0,45237,Unreliable,31069,0,0.0,0
,"Garfield County, NE",31071,0,43625,Unreliable,31071,0,0.0,0
,"Gosper County, NE",31073,0,45053,Unreliable,31073,0,0.0,0
,"Greeley County, NE",31077,0,55612,Unreliable,31077,0,0.0,0
,"Hamilton County, NE",31081,0,202971,Unreliable,31081,0,0.0,0
,"Hayes County, NE",31085,0,21740,Unreliable,31085,0,0.0,0
,"Hitchcock County, NE",31087,0,64497,Unreliable,31087,0,0.0,0
,"Holt County, NE",31089,0,233604,Unreliable,31089,0,0.0,0
,"Hooker County, NE",31091,0,16001,Unreliable,31091,0,0.0,0
,"Johnson County, NE",31097,0,111645,Unreliable,31097,0,0.0,0
,"Kearney County, NE",31099,0,146060,Unreliable,31099,0,0.0,0
,"Keith County, NE",31101,0,183473,Unreliable,31101,0,0.0,0
,"Keya Paha County, NE",31103,0,18919,Unreliable,31103,0,0.0,0
,"Kimball County, NE",31105,0,83918,Unreliable,31105,0,0.0,0
,"Knox County, NE",31107,0,192703,Unreliable,31107,0,0.0,0
,"Logan County, NE",31113,0,16661,Unreliable,31113,0,0.0,0
,"Loup County, NE",31115,0,14173,Unreliable,31115,0,0.0,0
,"McPherson County, NE",31117,0,11452,Unreliable,31117,0,0.0,0
,"Merrick County, NE",31121,0,173336,Unreliable,31121,0,0.0,0
,"Morrill County, NE",31123,0,110316,Unreliable,31123,0,0.0,0
,"Nance County, NE",31125,0,82312,Unreliable,31125,0,0.0,0
,"Nemaha County, NE",31127,0,158573,Unreliable,31127,0,0.0,0
,"Nuckolls County, NE",31129,0,100488,Unreliable,31129,0,0.0,0
,"Pawnee County, NE",31133,0,61466,Unreliable,31133,0,0.0,0
,"Phelps County, NE",31137,0,205018,Unreliable,31137,0,0.0,0
,"Pierce County, NE",31139,0,161984,Unreliable,31139,0,0.0,0
,"Polk County, NE",31143,0,118587,Unreliable,31143,0,0.0,0
,"Red Willow County, NE",31145,0,243303,Unreliable,31145,0,0.0,0
,"Richardson County, NE",31147,0,186983,Unreliable,31147,0,0.0,0
,"Rock County, NE",31149,0,33396,Unreliable,31149,0,0.0,0
,"Saline County, NE",31151,0,312007,Unreliable,31151,0,0.0,0
,"Seward County, NE",31159,0,370227,Unreliable,31159,0,0.0,0
,"Sherman County, NE",31163,0,69293,Unreliable,31163,0,0.0,0
,"Sioux County, NE",31165,0,29496,Unreliable,31165,0,0.0,0
,"Stanton County, NE",31167,0,136131,Unreliable,31167,0,0.0,0
,"Thayer County, NE",31169,0,117594,Unreliable,31169,0,0.0,0
,"Thomas County, NE",31171,0,15245,Unreliable,31171,0,0.0,0
,"Valley County, NE",31175,0,95176,Unreliable,31175,0,0.0,0
,"Webster County, NE",31181,0,83070,Unreliable,31181,0,0.0,0
,"Wheeler County, NE",31183,0,17928,Unreliable,31183,0,0.0,0
,"Esmeralda County, NV",32009,0,18871,Unreliable,32009,0,0.0,0
,"Eureka County, NV",32011,0,40078,Unreliable,32011,0,0.0,0
,"Lander County, NV",32015,0,123161,Unreliable,32015,0,0.0,0
,"Pershing County, NV",32027,0,146452,Unreliable,32027,0,0.0,0
,"Storey County, NV",32029,0,84452,Unreliable,32029,0,0.0,0
,"Carson City, NV",32510,0,1206772,Unreliable,32510,0,0.0,0
,"Belknap County, NH",33001,0,1315829,Unreliable,33001,0,0.0,0
,"Carroll County, NH",33003,0,1033044,Unreliable,33003,0,0.0,0
,"Strafford County, NH",33017,0,2690937,Unreliable,33017,0,0.0,0
,"Sullivan County, NH",33019,0,939948,Unreliable,33019,0,0.0,0
,"Catron County, NM",35003,0,78383,Unreliable,35003,0,0.0,0
,"Cibola County, NM",35006,0,592477,Unreliable,35006,0,0.0,0
,"DeBaca County, NM",35011,0,43429,Unreliable,35011,0,0.0,0
,"Harding County, NM",35021,0,15792,Unreliable,35021,0,0.0,0
,"Hidalgo County, NM",35023,0,107410,Unreliable,35023,0,0.0,0
,"Lincoln County, NM",35027,0,438064,Unreliable,35027,0,0.0,0
,"Los Alamos County, NM",35028,0,402590,Unreliable,35028,0,0.0,0
,"Mora County, NM",35033,0,106337,Unreliable,35033,0,0.0,0
,"San Miguel County, NM",35047,0,635496,Unreliable,35047,0,0.0,0
,"Torrance County, NM",35057,0,356152,Unreliable,35057,0,0.0,0
,"Union County, NM",35059,0,93243,Unreliable,35059,0,0.0,0
,"Chenango County, NY",36017,0,1099880,Unreliable,36017,0,0.0,0
,"Clinton County, NY",36019,0,1789224,Unreliable,36019,0,0.0,0
,"Delaware County, NY",36025,0,1034712,Unreliable,36025,0,0.0,0
,"Fulton County, NY",36035,0,1203360,Unreliable,36035,0,0.0,0
,"Lewis County, NY",36049,0,590620,Unreliable,36049,0,0.0,0
,"Livingston County, NY",36051,0,1422463,Unreliable,36051,0,0.0,0
,"Ontario County, NY",36069,0,2339058,Unreliable,36069,0,0.0,0
,"Putnam County, NY",36079,0,2173122,Unreliable,36079,0,0.0,0
,"Schoharie County, NY",36095,0,702926,Unreliable,36095,0,0.0,0
,"Schuyler County, NY",36097,0,408107,Unreliable,36097,0,0.0,0
,"Warren County, NY",36113,0,1423593,Unreliable,36113,0,0.0,0
,"Wyoming County, NY",36121,0,921784,Unreliable,36121,0,0.0,0
,"Yates County, NY",36123,0,550566,Unreliable,36123,0,0.0,0
,"Alleghany County, NC",37005,0,240495,Unreliable,37005,0,0.0,0
,"Ashe County, NC",37009,0,579973,Unreliable,37009,0,0.0,0
,"Avery County, NC",37011,0,389458,Unreliable,37011,0,0.0,0
,"Camden County, NC",37029,0,206561,Unreliable,37029,0,0.0,0
,"Caswell County, NC",37033,0,513991,Unreliable,37033,0,0.0,0
,"Gates County, NC",37073,0,251489,Unreliable,37073,0,0.0,0
,"Graham County, NC",37075,0,186694,Unreliable,37075,0,0.0,0
,"Haywood County, NC",37087,0,1286168,Unreliable,37087,0,0.0,0
,"Hyde County, NC",37095,0,123618,Unreliable,37095,0,0.0,0
,"Jackson County, NC",37099,0,859418,Unreliable,37099,0,0.0,0
,"Jones County, NC",37103,0,219837,Unreliable,37103,0,0.0,0
,"Macon County, NC",37113,0,728688,Unreliable,37113,0,0.0,0
,"Madison County, NC",37115,0,454681,Unreliable,37115,0,0.0,0
,"Martin County, NC",37117,0,530107,Unreliable,37117,0,0.0,0
,"Mitchell County, NC",37121,0,340700,Unreliable,37121,0,0.0,0
,"Montgomery County, NC",37123,0,601060,Unreliable,37123,0,0.0,0
,"Pamlico County, NC",37137,0,284322,Unreliable,37137,0,0.0,0
,"Pasquotank County, NC",37139,0,850912,Unreliable,37139,0,0.0,0
,"Perquimans County, NC",37143,0,281679,Unreliable,37143,0,0.0,0
,"Person County, NC",37145,0,844903,Unreliable,37145,0,0.0,0
,"Polk County, NC",37149,0,438314,Unreliable,37149,0,0.0,0
,"Stanly County, NC",37167,0,1323648,Unreliable,37167,0,0.0,0
,"Swain County, NC",37173,0,303402,Unreliable,37173,0,0.0,0
,"Tyrrell County, NC",37177,0,92582,Unreliable,37177,0,0.0,0
,"Yadkin County, NC",37197,0,827121,Unreliable,37197,0,0.0,0
,"Yancey County, NC",37199,0,391180,Unreliable,37199,0,0.0,0
,"Adams County, ND",38001,0,52383,Unreliable,38001,0,0.0,0
,"Barnes County, ND",38003,0,243795,Unreliable,38003,0,0.0,0
,"Benson County, ND",38005,0,149275,Unreliable,38005,0,0.0,0
,"Billings County, ND",38007,0,18824,Unreliable,38007,0,0.0,0
,"Bottineau County, ND",38009,0,145731,Unreliable,38009,0,0.0,0
,"Bowman County, ND",38011,0,69108,Unreliable,38011,0,0.0,0
,"Burke County, ND",38013,0,46534,Unreliable,38013,0,0.0,0
,"Cass County, ND",38017,0,3327278,Unreliable,38017,0,0.0,0
,"Cavalier County, ND",38019,0,91007,Unreliable,38019,0,0.0,0
,"Dickey County, ND",38021,0,116544,Unreliable,38021,0,0.0,0
,"Divide County, ND",38023,0,48769,Unreliable,38023,0,0.0,0
,"Dunn County, ND",38025,0,84868,Unreliable,38025,0,0.0,0
,"Emmons County, ND",38029,0,80648,Unreliable,38029,0,0.0,0
,"Foster County, ND",38031,0,75513,Unreliable,38031,0,0.0,0
,"Golden Valley County, ND",38033,0,39055,Unreliable,38033,0,0.0,0
,"Griggs County, ND",38039,0,53432,Unreliable,38039,0,0.0,0
,"Hettinger County, ND",38041,0,56771,Unreliable,38041,0,0.0,0
,"Kidder County, ND",38043,0,55086,Unreliable,38043,0,0.0,0
,"LaMoure County, ND",38045,0,94420,Unreliable,38045,0,0.0,0
,"Logan County, ND",38047,0,44667,Unreliable,38047,0,0.0,0
,"McHenry County, ND",38049,0,125962,Unreliable,38049,0,0.0,0
,"McIntosh County, ND",38051,0,64296,Unreliable,38051,0,0.0,0
,"McKenzie County, ND",38053,0,187143,Unreliable,38053,0,0.0,0
,"McLean County, ND",38055,0,203345,Unreliable,38055,0,0.0,0
,"Mercer County, ND",38057,0,186502,Unreliable,38057,0,0.0,0
,"Morton County, ND",38059,0,610977,Unreliable,38059,0,0.0,0
,"Mountrail County, ND",38061,0,181077,Unreliable,38061,0,0.0,0
,"Nelson County, ND",38063,0,70258,Unreliable,38063,0,0.0,0
,"Oliver County, ND",38065,0,42024,Unreliable,38065,0,0.0,0
,"Pierce County, ND",38069,0,96111,Unreliable,38069,0,0.0,0
,"Ramsey County, ND",38071,0,254247,Unreliable,38071,0,0.0,0
,"Renville County, ND",38075,0,54963,Unreliable,38075,0,0.0,0
,"Richland County, ND",38077,0,368939,Unreliable,38077,0,0.0,0
,"Rolette County, ND",38079,0,308702,Unreliable,38079,0,0.0,0
,"Sargent County, ND",38081,0,88273,Unreliable,38081,0,0.0,0
,"Sheridan County, ND",38083,0,31218,Unreliable,38083,0,0.0,0
,"Slope County, ND",38087,0,16469,Unreliable,38087,0,0.0,0
,"Stark County, ND",38089,0,574062,Unreliable,38089,0,0.0,0
,"Steele County, ND",38091,0,44408,Unreliable,38091,0,0.0,0
,"Stutsman County, ND",38093,0,465340,Unreliable,38093,0,0.0,0
,"Towner County, ND",38095,0,52887,Unreliable,38095,0,0.0,0
,"Traill County, ND",38097,0,180235,Unreliable,38097,0,0.0,0
,"Wells County, ND",38103,0,95900,Unreliable,38103,0,0.0,0
,"Williams County, ND",38105,0,571665,Unreliable,38105,0,0.0,0
,"Allen County, OH",39003,0,2327798,Unreliable,39003,0,0.0,0
,"Ashland County, OH",39005,0,1168871,Unreliable,39005,0,0.0,0
,"Auglaize County, OH",39011,0,1011565,Unreliable,39011,0,0.0,0
,"Brown County, OH",39015,0,964134,Unreliable,39015,0,0.0,0
,"Champaign County, OH",39021,0,866324,Unreliable,39021,0,0.0,0
,"Clinton County, OH",39027,0,918604,Unreliable,39027,0,0.0,0
,"Columbiana County, OH",39029,0,2364078,Unreliable,39029,0,0.0,0
,"Coshocton County, OH",39031,0,811035,Unreliable,39031,0,0.0,0
,"Crawford County, OH",39033,0,967746,Unreliable,39033,0,0.0,0
,"Defiance County, OH",39039,0,854267,Unreliable,39039,0,0.0,0
,"Erie County, OH",39043,0,1692853,Unreliable,39043,0,0.0,0
,"Fayette County, OH",39047,0,631044,Unreliable,39047,0,0.0,0
,"Fulton County, OH",39051,0,934123,Unreliable,39051,0,0.0,0
,"Gallia County, OH",39053,0,674639,Unreliable,39053,0,0.0,0
,"Greene County, OH",39057,0,3517397,Unreliable,39057,0,0.0,0
,"Harrison County, OH",39067,0,344478,Unreliable,39067,0,0.0,0
,"Henry County, OH",39069,0,622238,Unreliable,39069,0,0.0,0
,"Knox County, OH",39083,0,1308936,Unreliable,39083,0,0.0,0
,"Madison County, OH",39097,0,937709,Unreliable,39097,0,0.0,0
,"Meigs County, OH",39105,0,513765,Unreliable,39105,0,0.0,0
,"Miami County, OH",39109,0,2258419,Unreliable,39109,0,0.0,0
,"Morgan County, OH",39115,0,327938,Unreliable,39115,0,0.0,0
,"Shelby County, OH",39149,0,1074848,Unreliable,39149,0,0.0,0
,"Tuscarawas County, OH",39157,0,2027632,Unreliable,39157,0,0.0,0
,"Van Wert County, OH",39161,0,635429,Unreliable,39161,0,0.0,0
,"Vinton County, OH",39163,0,290337,Unreliable,39163,0,0.0,0
,"Wyandot County, OH",39175,0,495208,Unreliable,39175,0,0.0,0
,"Atoka County, OK",40005,0,307033,Unreliable,40005,0,0.0,0
,"Beaver County, OK",40007,0,121942,Unreliable,40007,0,0.0,0
,"Coal County, OK",40029,0,127696,Unreliable,40029,0,0.0,0
,"Cotton County, OK",40033,0,135609,Unreliable,40033,0,0.0,0
,"Harmon County, OK",40057,0,63539,Unreliable,40057,0,0.0,0
,"Haskell County, OK",40061,0,274300,Unreliable,40061,0,0.0,0
,"McClain County, OK",40087,0,747596,Unreliable,40087,0,0.0,0
,"Major County, OK",40093,0,166775,Unreliable,40093,0,0.0,0
,"Noble County, OK",40103,0,251566,Unreliable,40103,0,0.0,0
,"Roger Mills County, OK",40129,0,77991,Unreliable,40129,0,0.0,0
,"Woods County, OK",40151,0,195187,Unreliable,40151,0,0.0,0
,"Clatsop County, OR",41007,0,819669,Unreliable,41007,0,0.0,0
,"Gilliam County, OR",41021,0,41545,Unreliable,41021,0,0.0,0
,"Harney County, OR",41025,0,161540,Unreliable,41025,0,0.0,0
,"Lake County, OR",41037,0,170621,Unreliable,41037,0,0.0,0
,"Malheur County, OR",41045,0,682758,Unreliable,41045,0,0.0,0
